orcid,username,ufirstname,ulastname,uemail,ucity,ucountry,uinstitution,udepartment,phone1,cid,cfullname,cstartdate,cenddate,cshortname,cfacultad,course_uri
0000-0000-0000-1727,user1727,NombreUsuario1727,Apellido1727,user1727@uclv.cu,Santa Clara,CU,Universidad de las Villas,Humanidades,58097291727,1793,curso #1727,1596547851,1603547851,curso#1727,Primer Periodo,https://moodleredtic.uclv.cu/course/view.php?id=1793
0000-0000-0000-1728,user1728,NombreUsuario1728,Apellido1728,user1728@uclv.cu,Santa Clara,CU,Universidad de las Villas,Humanidades,58097291728,1794,curso #1728,1596547851,1603547851,curso#1728,Primer Periodo,https://moodleredtic.uclv.cu/course/view.php?id=1794
0000-0000-0000-1729,user1729,NombreUsuario1729,Apellido1729,user1729@uclv.cu,Santa Clara,CU,Universidad de las Villas,Humanidades,58097291729,1795,curso #1729,1596547852,1603547852,curso#1729,Primer Periodo,https://moodleredtic.uclv.cu/course/view.php?id=1795
0000-0000-0000-1730,user1730,NombreUsuario1730,Apellido1730,user1730@uclv.cu,Santa Clara,CU,Universidad de las Villas,Humanidades,58097291730,1796,curso #1730,1596547852,1603547852,curso#1730,Primer Periodo,https://moodleredtic.uclv.cu/course/view.php?id=1796
0000-0000-0000-1731,user1731,NombreUsuario1731,Apellido1731,user1731@uclv.cu,Santa Clara,CU,Universidad de las Villas,Humanidades,58097291731,1797,curso #1731,1596547853,1603547853,curso#1731,Primer Periodo,https://moodleredtic.uclv.cu/course/view.php?id=1797
0000-0000-0000-1732,user1732,NombreUsuario1732,Apellido1732,user1732@uclv.cu,Santa Clara,CU,Universidad de las Villas,Humanidades,58097291732,1798,curso #1732,1596547853,1603547853,curso#1732,Primer Periodo,https://moodleredtic.uclv.cu/course/view.php?id=1798
0000-0000-0000-1733,user1733,NombreUsuario1733,Apellido1733,user1733@uclv.cu,Santa Clara,CU,Universidad de las Villas,Humanidades,58097291733,1799,curso #1733,1596547853,1603547853,curso#1733,Primer Periodo,https://moodleredtic.uclv.cu/course/view.php?id=1799
0000-0000-0000-1734,user1734,NombreUsuario1734,Apellido1734,user1734@uclv.cu,Santa Clara,CU,Universidad de las Villas,Humanidades,58097291734,1800,curso #1734,1596547854,1603547854,curso#1734,Primer Periodo,https://moodleredtic.uclv.cu/course/view.php?id=1800
0000-0000-0000-1735,user1735,NombreUsuario1735,Apellido1735,user1735@uclv.cu,Santa Clara,CU,Universidad de las Villas,Humanidades,58097291735,1801,curso #1735,1596547854,1603547854,curso#1735,Primer Periodo,https://moodleredtic.uclv.cu/course/view.php?id=1801
0000-0000-0000-1736,user1736,NombreUsuario1736,Apellido1736,user1736@uclv.cu,Santa Clara,CU,Universidad de las Villas,Humanidades,58097291736,1802,curso #1736,1596547855,1603547855,curso#1736,Primer Periodo,https://moodleredtic.uclv.cu/course/view.php?id=1802
0000-0000-0000-1737,user1737,NombreUsuario1737,Apellido1737,user1737@uclv.cu,Santa Clara,CU,Universidad de las Villas,Humanidades,58097291737,1803,curso #1737,1596547855,1603547855,curso#1737,Primer Periodo,https://moodleredtic.uclv.cu/course/view.php?id=1803
0000-0000-0000-1738,user1738,NombreUsuario1738,Apellido1738,user1738@uclv.cu,Santa Clara,CU,Universidad de las Villas,Humanidades,58097291738,1804,curso #1738,1596547855,1603547855,curso#1738,Primer Periodo,https://moodleredtic.uclv.cu/course/view.php?id=1804
0000-0000-0000-1739,user1739,NombreUsuario1739,Apellido1739,user1739@uclv.cu,Santa Clara,CU,Universidad de las Villas,Humanidades,58097291739,1805,curso #1739,1596547856,1603547856,curso#1739,Primer Periodo,https://moodleredtic.uclv.cu/course/view.php?id=1805
0000-0000-0000-1740,user1740,NombreUsuario1740,Apellido1740,user1740@uclv.cu,Santa Clara,CU,Universidad de las Villas,Humanidades,58097291740,1806,curso #1740,1596547856,1603547856,curso#1740,Primer Periodo,https://moodleredtic.uclv.cu/course/view.php?id=1806
0000-0000-0000-1741,user1741,NombreUsuario1741,Apellido1741,user1741@uclv.cu,Santa Clara,CU,Universidad de las Villas,Humanidades,58097291741,1807,curso #1741,1596547857,1603547857,curso#1741,Primer Periodo,https://moodleredtic.uclv.cu/course/view.php?id=1807
0000-0000-0000-1742,user1742,NombreUsuario1742,Apellido1742,user1742@uclv.cu,Santa Clara,CU,Universidad de las Villas,Humanidades,58097291742,1808,curso #1742,1596547857,1603547857,curso#1742,Primer Periodo,https://moodleredtic.uclv.cu/course/view.php?id=1808
0000-0000-0000-1743,user1743,NombreUsuario1743,Apellido1743,user1743@uclv.cu,Santa Clara,CU,Universidad de las Villas,Humanidades,58097291743,1809,curso #1743,1596547858,1603547858,curso#1743,Primer Periodo,https://moodleredtic.uclv.cu/course/view.php?id=1809
0000-0000-0000-1744,user1744,NombreUsuario1744,Apellido1744,user1744@uclv.cu,Santa Clara,CU,Universidad de las Villas,Humanidades,58097291744,1810,curso #1744,1596547858,1603547858,curso#1744,Primer Periodo,https://moodleredtic.uclv.cu/course/view.php?id=1810
0000-0000-0000-1745,user1745,NombreUsuario1745,Apellido1745,user1745@uclv.cu,Santa Clara,CU,Universidad de las Villas,Humanidades,58097291745,1811,curso #1745,1596547859,1603547859,curso#1745,Primer Periodo,https://moodleredtic.uclv.cu/course/view.php?id=1811
0000-0000-0000-1746,user1746,NombreUsuario1746,Apellido1746,user1746@uclv.cu,Santa Clara,CU,Universidad de las Villas,Humanidades,58097291746,1812,curso #1746,1596547859,1603547859,curso#1746,Primer Periodo,https://moodleredtic.uclv.cu/course/view.php?id=1812
0000-0000-0000-1747,user1747,NombreUsuario1747,Apellido1747,user1747@uclv.cu,Santa Clara,CU,Universidad de las Villas,Humanidades,58097291747,1813,curso #1747,1596547859,1603547859,curso#1747,Primer Periodo,https://moodleredtic.uclv.cu/course/view.php?id=1813
0000-0000-0000-1748,user1748,NombreUsuario1748,Apellido1748,user1748@uclv.cu,Santa Clara,CU,Universidad de las Villas,Humanidades,58097291748,1814,curso #1748,1596547860,1603547860,curso#1748,Primer Periodo,https://moodleredtic.uclv.cu/course/view.php?id=1814
0000-0000-0000-1749,user1749,NombreUsuario1749,Apellido1749,user1749@uclv.cu,Santa Clara,CU,Universidad de las Villas,Humanidades,58097291749,1815,curso #1749,1596547860,1603547860,curso#1749,Primer Periodo,https://moodleredtic.uclv.cu/course/view.php?id=1815
0000-0000-0000-1750,user1750,NombreUsuario1750,Apellido1750,user1750@uclv.cu,Santa Clara,CU,Universidad de las Villas,Humanidades,58097291750,1816,curso #1750,1596547861,1603547861,curso#1750,Primer Periodo,https://moodleredtic.uclv.cu/course/view.php?id=1816
0000-0000-0000-1751,user1751,NombreUsuario1751,Apellido1751,user1751@uclv.cu,Santa Clara,CU,Universidad de las Villas,Humanidades,58097291751,1817,curso #1751,1596547861,1603547861,curso#1751,Primer Periodo,https://moodleredtic.uclv.cu/course/view.php?id=1817
0000-0000-0000-1752,user1752,NombreUsuario1752,Apellido1752,user1752@uclv.cu,Santa Clara,CU,Universidad de las Villas,Humanidades,58097291752,1818,curso #1752,1596547861,1603547861,curso#1752,Primer Periodo,https://moodleredtic.uclv.cu/course/view.php?id=1818
0000-0000-0000-1753,user1753,NombreUsuario1753,Apellido1753,user1753@uclv.cu,Santa Clara,CU,Universidad de las Villas,Humanidades,58097291753,1819,curso #1753,1596547862,1603547862,curso#1753,Primer Periodo,https://moodleredtic.uclv.cu/course/view.php?id=1819
0000-0000-0000-1754,user1754,NombreUsuario1754,Apellido1754,user1754@uclv.cu,Santa Clara,CU,Universidad de las Villas,Humanidades,58097291754,1820,curso #1754,1596547862,1603547862,curso#1754,Primer Periodo,https://moodleredtic.uclv.cu/course/view.php?id=1820
0000-0000-0000-1755,user1755,NombreUsuario1755,Apellido1755,user1755@uclv.cu,Santa Clara,CU,Universidad de las Villas,Humanidades,58097291755,1821,curso #1755,1596547863,1603547863,curso#1755,Primer Periodo,https://moodleredtic.uclv.cu/course/view.php?id=1821
0000-0000-0000-1756,user1756,NombreUsuario1756,Apellido1756,user1756@uclv.cu,Santa Clara,CU,Universidad de las Villas,Humanidades,58097291756,1822,curso #1756,1596547863,1603547863,curso#1756,Primer Periodo,https://moodleredtic.uclv.cu/course/view.php?id=1822
0000-0000-0000-1757,user1757,NombreUsuario1757,Apellido1757,user1757@uclv.cu,Santa Clara,CU,Universidad de las Villas,Humanidades,58097291757,1823,curso #1757,1596547864,1603547864,curso#1757,Primer Periodo,https://moodleredtic.uclv.cu/course/view.php?id=1823
0000-0000-0000-1758,user1758,NombreUsuario1758,Apellido1758,user1758@uclv.cu,Santa Clara,CU,Universidad de las Villas,Humanidades,58097291758,1824,curso #1758,1596547864,1603547864,curso#1758,Primer Periodo,https://moodleredtic.uclv.cu/course/view.php?id=1824
0000-0000-0000-1759,user1759,NombreUsuario1759,Apellido1759,user1759@uclv.cu,Santa Clara,CU,Universidad de las Villas,Humanidades,58097291759,1825,curso #1759,1596547865,1603547865,curso#1759,Primer Periodo,https://moodleredtic.uclv.cu/course/view.php?id=1825
0000-0000-0000-1760,user1760,NombreUsuario1760,Apellido1760,user1760@uclv.cu,Santa Clara,CU,Universidad de las Villas,Humanidades,58097291760,1826,curso #1760,1596547865,1603547865,curso#1760,Primer Periodo,https://moodleredtic.uclv.cu/course/view.php?id=1826
0000-0000-0000-1761,user1761,NombreUsuario1761,Apellido1761,user1761@uclv.cu,Santa Clara,CU,Universidad de las Villas,Humanidades,58097291761,1827,curso #1761,1596547865,1603547865,curso#1761,Primer Periodo,https://moodleredtic.uclv.cu/course/view.php?id=1827
0000-0000-0000-1762,user1762,NombreUsuario1762,Apellido1762,user1762@uclv.cu,Santa Clara,CU,Universidad de las Villas,Humanidades,58097291762,1828,curso #1762,1596547866,1603547866,curso#1762,Primer Periodo,https://moodleredtic.uclv.cu/course/view.php?id=1828
0000-0000-0000-1763,user1763,NombreUsuario1763,Apellido1763,user1763@uclv.cu,Santa Clara,CU,Universidad de las Villas,Humanidades,58097291763,1829,curso #1763,1596547866,1603547866,curso#1763,Primer Periodo,https://moodleredtic.uclv.cu/course/view.php?id=1829
0000-0000-0000-1764,user1764,NombreUsuario1764,Apellido1764,user1764@uclv.cu,Santa Clara,CU,Universidad de las Villas,Humanidades,58097291764,1830,curso #1764,1596547867,1603547867,curso#1764,Primer Periodo,https://moodleredtic.uclv.cu/course/view.php?id=1830
0000-0000-0000-1765,user1765,NombreUsuario1765,Apellido1765,user1765@uclv.cu,Santa Clara,CU,Universidad de las Villas,Humanidades,58097291765,1831,curso #1765,1596547867,1603547867,curso#1765,Primer Periodo,https://moodleredtic.uclv.cu/course/view.php?id=1831
0000-0000-0000-1766,user1766,NombreUsuario1766,Apellido1766,user1766@uclv.cu,Santa Clara,CU,Universidad de las Villas,Humanidades,58097291766,1832,curso #1766,1596547868,1603547868,curso#1766,Primer Periodo,https://moodleredtic.uclv.cu/course/view.php?id=1832
0000-0000-0000-1767,user1767,NombreUsuario1767,Apellido1767,user1767@uclv.cu,Santa Clara,CU,Universidad de las Villas,Humanidades,58097291767,1833,curso #1767,1596547868,1603547868,curso#1767,Primer Periodo,https://moodleredtic.uclv.cu/course/view.php?id=1833
0000-0000-0000-1768,user1768,NombreUsuario1768,Apellido1768,user1768@uclv.cu,Santa Clara,CU,Universidad de las Villas,Humanidades,58097291768,1834,curso #1768,1596547868,1603547868,curso#1768,Primer Periodo,https://moodleredtic.uclv.cu/course/view.php?id=1834
0000-0000-0000-1769,user1769,NombreUsuario1769,Apellido1769,user1769@uclv.cu,Santa Clara,CU,Universidad de las Villas,Humanidades,58097291769,1835,curso #1769,1596547869,1603547869,curso#1769,Primer Periodo,https://moodleredtic.uclv.cu/course/view.php?id=1835
0000-0000-0000-1770,user1770,NombreUsuario1770,Apellido1770,user1770@uclv.cu,Santa Clara,CU,Universidad de las Villas,Humanidades,58097291770,1836,curso #1770,1596547869,1603547869,curso#1770,Primer Periodo,https://moodleredtic.uclv.cu/course/view.php?id=1836
0000-0000-0000-1771,user1771,NombreUsuario1771,Apellido1771,user1771@uclv.cu,Santa Clara,CU,Universidad de las Villas,Humanidades,58097291771,1837,curso #1771,1596547870,1603547870,curso#1771,Primer Periodo,https://moodleredtic.uclv.cu/course/view.php?id=1837
0000-0000-0000-1772,user1772,NombreUsuario1772,Apellido1772,user1772@uclv.cu,Santa Clara,CU,Universidad de las Villas,Humanidades,58097291772,1838,curso #1772,1596547870,1603547870,curso#1772,Primer Periodo,https://moodleredtic.uclv.cu/course/view.php?id=1838
0000-0000-0000-1773,user1773,NombreUsuario1773,Apellido1773,user1773@uclv.cu,Santa Clara,CU,Universidad de las Villas,Humanidades,58097291773,1839,curso #1773,1596547870,1603547870,curso#1773,Primer Periodo,https://moodleredtic.uclv.cu/course/view.php?id=1839
0000-0000-0000-1774,user1774,NombreUsuario1774,Apellido1774,user1774@uclv.cu,Santa Clara,CU,Universidad de las Villas,Humanidades,58097291774,1840,curso #1774,1596547871,1603547871,curso#1774,Primer Periodo,https://moodleredtic.uclv.cu/course/view.php?id=1840
0000-0000-0000-1775,user1775,NombreUsuario1775,Apellido1775,user1775@uclv.cu,Santa Clara,CU,Universidad de las Villas,Humanidades,58097291775,1841,curso #1775,1596547871,1603547871,curso#1775,Primer Periodo,https://moodleredtic.uclv.cu/course/view.php?id=1841
0000-0000-0000-1776,user1776,NombreUsuario1776,Apellido1776,user1776@uclv.cu,Santa Clara,CU,Universidad de las Villas,Humanidades,58097291776,1842,curso #1776,1596547872,1603547872,curso#1776,Primer Periodo,https://moodleredtic.uclv.cu/course/view.php?id=1842
0000-0000-0000-1777,user1777,NombreUsuario1777,Apellido1777,user1777@uclv.cu,Santa Clara,CU,Universidad de las Villas,Humanidades,58097291777,1843,curso #1777,1596547872,1603547872,curso#1777,Primer Periodo,https://moodleredtic.uclv.cu/course/view.php?id=1843
0000-0000-0000-1778,user1778,NombreUsuario1778,Apellido1778,user1778@uclv.cu,Santa Clara,CU,Universidad de las Villas,Humanidades,58097291778,1844,curso #1778,1596547872,1603547872,curso#1778,Primer Periodo,https://moodleredtic.uclv.cu/course/view.php?id=1844
0000-0000-0000-1779,user1779,NombreUsuario1779,Apellido1779,user1779@uclv.cu,Santa Clara,CU,Universidad de las Villas,Humanidades,58097291779,1845,curso #1779,1596547873,1603547873,curso#1779,Primer Periodo,https://moodleredtic.uclv.cu/course/view.php?id=1845
0000-0000-0000-1780,user1780,NombreUsuario1780,Apellido1780,user1780@uclv.cu,Santa Clara,CU,Universidad de las Villas,Humanidades,58097291780,1846,curso #1780,1596547873,1603547873,curso#1780,Primer Periodo,https://moodleredtic.uclv.cu/course/view.php?id=1846
0000-0000-0000-1781,user1781,NombreUsuario1781,Apellido1781,user1781@uclv.cu,Santa Clara,CU,Universidad de las Villas,Humanidades,58097291781,1847,curso #1781,1596547874,1603547874,curso#1781,Primer Periodo,https://moodleredtic.uclv.cu/course/view.php?id=1847
0000-0000-0000-1782,user1782,NombreUsuario1782,Apellido1782,user1782@uclv.cu,Santa Clara,CU,Universidad de las Villas,Humanidades,58097291782,1848,curso #1782,1596547874,1603547874,curso#1782,Primer Periodo,https://moodleredtic.uclv.cu/course/view.php?id=1848
0000-0000-0000-1783,user1783,NombreUsuario1783,Apellido1783,user1783@uclv.cu,Santa Clara,CU,Universidad de las Villas,Humanidades,58097291783,1849,curso #1783,1596547874,1603547874,curso#1783,Primer Periodo,https://moodleredtic.uclv.cu/course/view.php?id=1849
0000-0000-0000-1784,user1784,NombreUsuario1784,Apellido1784,user1784@uclv.cu,Santa Clara,CU,Universidad de las Villas,Humanidades,58097291784,1850,curso #1784,1596547875,1603547875,curso#1784,Primer Periodo,https://moodleredtic.uclv.cu/course/view.php?id=1850
0000-0000-0000-1785,user1785,NombreUsuario1785,Apellido1785,user1785@uclv.cu,Santa Clara,CU,Universidad de las Villas,Humanidades,58097291785,1851,curso #1785,1596547875,1603547875,curso#1785,Primer Periodo,https://moodleredtic.uclv.cu/course/view.php?id=1851
0000-0000-0000-1786,user1786,NombreUsuario1786,Apellido1786,user1786@uclv.cu,Santa Clara,CU,Universidad de las Villas,Humanidades,58097291786,1852,curso #1786,1596547876,1603547876,curso#1786,Primer Periodo,https://moodleredtic.uclv.cu/course/view.php?id=1852
0000-0000-0000-1787,user1787,NombreUsuario1787,Apellido1787,user1787@uclv.cu,Santa Clara,CU,Universidad de las Villas,Humanidades,58097291787,1853,curso #1787,1596547876,1603547876,curso#1787,Primer Periodo,https://moodleredtic.uclv.cu/course/view.php?id=1853
0000-0000-0000-1788,user1788,NombreUsuario1788,Apellido1788,user1788@uclv.cu,Santa Clara,CU,Universidad de las Villas,Humanidades,58097291788,1854,curso #1788,1596547877,1603547877,curso#1788,Primer Periodo,https://moodleredtic.uclv.cu/course/view.php?id=1854
0000-0000-0000-1789,user1789,NombreUsuario1789,Apellido1789,user1789@uclv.cu,Santa Clara,CU,Universidad de las Villas,Humanidades,58097291789,1855,curso #1789,1596547877,1603547877,curso#1789,Primer Periodo,https://moodleredtic.uclv.cu/course/view.php?id=1855
0000-0000-0000-1790,user1790,NombreUsuario1790,Apellido1790,user1790@uclv.cu,Santa Clara,CU,Universidad de las Villas,Humanidades,58097291790,1856,curso #1790,1596547878,1603547878,curso#1790,Primer Periodo,https://moodleredtic.uclv.cu/course/view.php?id=1856
0000-0000-0000-1791,user1791,NombreUsuario1791,Apellido1791,user1791@uclv.cu,Santa Clara,CU,Universidad de las Villas,Humanidades,58097291791,1857,curso #1791,1596547878,1603547878,curso#1791,Primer Periodo,https://moodleredtic.uclv.cu/course/view.php?id=1857
0000-0000-0000-1792,user1792,NombreUsuario1792,Apellido1792,user1792@uclv.cu,Santa Clara,CU,Universidad de las Villas,Humanidades,58097291792,1858,curso #1792,1596547879,1603547879,curso#1792,Primer Periodo,https://moodleredtic.uclv.cu/course/view.php?id=1858
0000-0000-0000-1793,user1793,NombreUsuario1793,Apellido1793,user1793@uclv.cu,Santa Clara,CU,Universidad de las Villas,Humanidades,58097291793,1859,curso #1793,1596547879,1603547879,curso#1793,Primer Periodo,https://moodleredtic.uclv.cu/course/view.php?id=1859
0000-0000-0000-1794,user1794,NombreUsuario1794,Apellido1794,user1794@uclv.cu,Santa Clara,CU,Universidad de las Villas,Humanidades,58097291794,1860,curso #1794,1596547879,1603547879,curso#1794,Primer Periodo,https://moodleredtic.uclv.cu/course/view.php?id=1860
0000-0000-0000-1795,user1795,NombreUsuario1795,Apellido1795,user1795@uclv.cu,Santa Clara,CU,Universidad de las Villas,Humanidades,58097291795,1861,curso #1795,1596547880,1603547880,curso#1795,Primer Periodo,https://moodleredtic.uclv.cu/course/view.php?id=1861
0000-0000-0000-1796,user1796,NombreUsuario1796,Apellido1796,user1796@uclv.cu,Santa Clara,CU,Universidad de las Villas,Humanidades,58097291796,1862,curso #1796,1596547880,1603547880,curso#1796,Primer Periodo,https://moodleredtic.uclv.cu/course/view.php?id=1862
